holiday,temp,rain,snow,weather,year,month,day,hour,minute,second,actual,predicted
7.0,258.69,0.0,0.0,8.0,2013,1,21,17,0,0,4420,3502.539727554169
7.0,289.95,0.0,0.0,1.0,2018,7,23,7,0,0,6306,2930.4237752162226
7.0,254.15,0.0,0.0,0.0,2018,2,11,4,0,0,254,2222.4131882326074
7.0,286.623,0.0,0.0,4.0,2016,10,17,22,0,0,2275,4281.64241782275
7.0,280.35,0.0,0.0,1.0,2013,10,12,23,0,0,2186,4372.866447844408
7.0,284.07,0.0,0.0,0.0,2014,5,23,1,0,0,413,2353.873728333754
7.0,278.6,0.0,0.0,0.0,2016,4,27,8,0,0,6518,2944.781652784186
7.0,277.46,0.0,0.0,5.0,2017,4,10,17,0,0,6029,3737.1167518559087
7.0,282.35,0.6,0.0,4.0,2016,4,19,5,0,0,2722,2655.881273519033
7.0,291.93,0.0,0.0,0.0,2016,8,13,9,0,0,2687,3187.2419221502387
7.0,278.97,0.0,0.0,0.0,2015,9,29,23,0,0,933,4342.360251493763
7.0,292.87,0.51,0.0,2.0,2015,7,18,5,0,0,782,2804.0020390511636
7.0,292.96,0.0,0.0,5.0,2017,6,22,16,0,0,6196,3821.5358059706996
7.0,248.08,0.0,0.0,0.0,2016,1,11,0,0,0,483,1783.4503418205895
7.0,276.9,0.0,0.0,0.0,2017,1,18,14,0,0,5117,3550.7024857954602
7.0,288.21,0.0,0.0,3.0,2015,9,12,10,0,0,2410,3182.6062977553847
7.0,267.99,0.0,0.0,1.0,2013,3,2,2,0,0,587,2267.2685011368885
7.0,274.35,0.0,0.0,1.0,2014,4,9,4,0,0,846,2520.0643086428063
7.0,287.82,0.0,0.0,1.0,2017,8,15,3,0,0,376,2513.2871194583604
7.0,277.78,0.0,0.0,1.0,2017,3,7,0,0,0,517,2162.6726614899235
7.0,281.62,0.0,0.0,2.0,2017,5,20,21,0,0,2980,4206.178098853587
7.0,282.16,0.0,0.0,2.0,2015,10,12,17,0,0,5697,3775.618740304766
7.0,287.81,0.0,0.0,1.0,2013,9,28,15,0,0,4564,3701.280176885568
7.0,274.58,0.0,0.0,4.0,2015,12,16,6,0,0,5665,2526.1515560553125
7.0,291.1,0.0,0.0,1.0,2018,5,21,19,0,0,3249,4151.642525221385
7.0,282.15,0.0,0.0,0.0,2014,3,10,16,0,0,6260,3834.149805606161
7.0,303.88,0.0,0.0,1.0,2018,5,24,13,0,0,5036,3750.1824148453306
7.0,288.62,0.0,0.0,1.0,2017,5,3,20,0,0,3144,4243.381937776925
7.0,301.21,0.0,0.0,1.0,2013,7,15,16,0,0,6388,4040.1769180121555
7.0,251.31,0.0,0.0,1.0,2013,12,31,0,0,0,580,1653.8747884740114
7.0,293.49,0.0,0.0,0.0,2015,8,9,23,0,0,1084,4591.263931912774
7.0,261.5,0.0,0.0,1.0,2014,3,22,10,0,0,3797,2920.0439939784483
7.0,272.89,0.0,0.0,5.0,2017,1,18,23,0,0,968,4295.39781686887
7.0,295.82,0.0,0.0,0.0,2018,9,17,2,0,0,260,2517.5349032596896
7.0,303.83,0.0,0.0,0.0,2013,5,15,20,0,0,3147,4515.547660130633
7.0,275.17,0.0,0.0,1.0,2013,4,23,6,0,0,5461,2724.4753154387654
7.0,277.88,2.1,0.0,4.0,2014,4,24,10,0,0,4425,3096.9007265968467
7.0,292.04,0.0,0.0,0.0,2013,5,1,8,0,0,5860,3187.539842222588
7.0,255.55,0.0,0.0,0.0,2018,2,21,8,0,0,5638,2622.6037810433772
7.0,272.42,0.0,0.0,1.0,2013,3,26,23,0,0,1077,4355.05026804734
7.0,264.36,0.0,0.0,1.0,2012,12,27,14,0,0,5212,3225.7869846959475
7.0,278.6,0.0,0.0,5.0,2016,3,26,21,0,0,2710,4155.244798553609
7.0,287.07,0.0,0.0,4.0,2017,9,26,8,0,0,6261,2917.8546046378506
7.0,279.15,0.0,0.0,1.0,2018,1,26,17,0,0,5829,3841.1292694262884
7.0,278.15,0.0,0.0,1.0,2018,3,22,16,0,0,6918,3700.984833703773
7.0,281.93,0.0,0.0,4.0,2016,3,14,8,0,0,5969,2963.4572198961687
7.0,289.81,0.3,0.0,5.0,2018,9,17,19,0,0,2897,4013.1784970744884
7.0,284.32,1.98,0.0,5.0,2014,5,19,16,0,0,6215,3750.3049476659908
7.0,273.28,0.0,0.0,5.0,2016,11,18,20,0,0,2027,3859.663282148722
7.0,270.84,0.0,0.0,0.0,2017,4,7,5,0,0,2599,2547.647281205598
7.0,276.31,0.0,0.0,2.0,2013,1,12,19,0,0,2627,4053.5661861251356
7.0,288.63,2.48,0.0,4.0,2018,9,17,17,0,0,5412,3816.057880758686
7.0,296.37,0.0,0.0,1.0,2018,8,11,22,0,0,3167,4483.30599986573
7.0,280.8,0.0,0.0,3.0,2012,12,2,16,0,0,4135,3657.126138527925
7.0,280.53,0.0,0.0,0.0,2014,3,13,14,0,0,5419,3612.345565709271
7.0,295.01,0.0,0.0,1.0,2018,5,20,19,0,0,2842,4209.8081238030245
7.0,260.29,0.0,0.0,3.0,2013,2,17,10,0,0,3234,2905.7216424288454
7.0,274.15,0.0,0.0,8.0,2017,10,27,9,0,0,4444,2749.989669818573
7.0,274.01,0.0,0.0,5.0,2015,11,30,20,0,0,1714,3869.792457970074
7.0,293.9,2.29,0.0,4.0,2016,9,6,8,0,0,5267,3050.4769599347383
7.0,265.05,0.0,0.0,1.0,2013,12,18,8,0,0,5856,2648.207052878104
7.0,278.68,0.0,0.0,4.0,2017,3,26,18,0,0,3694,3866.8744282915723
7.0,253.34,0.0,0.0,8.0,2013,12,30,10,0,0,3793,2555.6312519775565
7.0,291.49,0.0,0.0,7.0,2015,7,6,14,0,0,4888,3599.459518884538
7.0,289.88,0.0,0.0,0.0,2017,8,30,4,0,0,879,2640.2775241434174
7.0,280.87,0.0,0.0,1.0,2012,10,5,18,0,0,5384,3911.975792430545
7.0,265.31,0.0,0.0,0.0,2013,1,18,16,0,0,6514,3623.83071631613
7.0,255.21,0.0,0.0,8.0,2016,1,11,11,0,0,4135,2841.3384611360525
7.0,267.65,0.0,0.0,8.0,2017,12,14,19,0,0,3397,3611.46234580646
7.0,260.53,0.0,0.0,5.0,2013,12,9,1,0,0,291,1849.3556156021368
7.0,254.92,0.0,0.0,8.0,2017,12,29,11,0,0,4345,2629.8215427627147
7.0,273.76,0.0,0.0,1.0,2013,4,17,5,0,0,2610,2612.555495575234
7.0,278.95,0.0,0.0,0.0,2017,11,20,22,0,0,3268,4197.978541645589
7.0,295.74,0.0,0.0,0.0,2017,9,24,0,0,0,1361,2325.961478888843
7.0,281.11,0.0,0.0,5.0,2013,4,22,18,0,0,3780,3923.0139204683
7.0,295.55,0.0,0.0,1.0,2018,6,24,22,0,0,1962,4490.040932856926
7.0,289.35,0.0,0.0,1.0,2017,7,1,7,0,0,2126,2956.2498532135214
7.0,255.38,0.0,0.0,1.0,2013,12,23,11,0,0,4792,2794.2940747509565
7.0,271.15,0.0,0.0,1.0,2017,11,15,21,0,0,2461,3976.783554128033
7.0,283.35,0.0,0.0,1.0,2018,5,11,13,0,0,5323,3463.6333943403224
7.0,295.24,0.0,0.0,3.0,2016,9,1,12,0,0,5013,3479.8651172942155
7.0,266.24,0.0,0.0,1.0,2012,12,6,0,0,0,536,1909.7227021244871
7.0,296.26,0.0,0.0,1.0,2016,7,10,23,0,0,1154,4620.046234913338
7.0,269.56,0.0,0.0,1.0,2012,11,29,7,0,0,7020,2633.1601322630268
7.0,281.6,0.0,0.0,0.0,2015,10,3,23,0,0,2020,4391.579568075034
7.0,298.86,0.0,0.0,0.0,2013,7,20,12,0,0,4639,3625.478416531525
7.0,267.15,0.0,0.0,0.0,2017,11,9,13,0,0,5340,3159.2747515713636
7.0,272.08,0.0,0.0,5.0,2018,1,19,1,0,0,333,2125.3013651692672
7.0,284.79,0.0,0.0,4.0,2017,9,5,23,0,0,945,4368.987488409377
7.0,287.29,0.0,0.0,4.0,2018,5,21,6,0,0,5721,2783.638561884105
7.0,274.08,0.0,0.0,5.0,2015,12,1,4,0,0,990,2324.439004431297
7.0,300.08,0.0,0.0,1.0,2018,6,14,17,0,0,6049,4078.9819890016806
7.0,275.81,2.13,0.0,4.0,2014,4,4,14,0,0,4561,3477.3897246477027
7.0,286.975,0.0,0.0,0.0,2016,10,16,11,0,0,3377,3274.624736178892
7.0,294.0,0.0,0.0,0.0,2016,4,18,10,0,0,4587,3374.1367509309894
7.0,297.09,0.0,0.0,1.0,2014,7,25,22,0,0,2756,4542.881776386068
7.0,281.86,0.0,0.0,1.0,2016,9,27,8,0,0,5537,2897.1717035413058
7.0,276.35,0.0,0.0,0.0,2013,3,27,15,0,0,5646,3646.18067246152
7.0,278.28,0.0,0.0,1.0,2013,4,5,2,0,0,310,2398.4502169801854
7.0,281.74,0.0,0.0,1.0,2012,10,12,13,0,0,5383,3429.8721349601838
7.0,280.44,0.0,0.0,1.0,2017,10,9,7,0,0,6517,2769.5687589063346
7.0,258.68,0.0,0.0,1.0,2018,2,7,20,0,0,3037,3838.1319175894423
7.0,272.28,0.0,0.0,1.0,2016,12,2,20,0,0,3172,3904.997723322962
7.0,258.2,0.0,0.0,1.0,2013,2,16,8,0,0,2807,2710.9272005646853
7.0,278.73,0.0,0.0,5.0,2016,3,7,5,0,0,2783,2616.509990132876
7.0,290.9,0.89,0.0,5.0,2016,5,27,14,0,0,5095,3619.287226019216
7.0,291.15,0.0,0.0,5.0,2018,7,20,4,0,0,873,2599.0191535614686
7.0,281.86,0.0,0.0,0.0,2017,12,1,14,0,0,5711,3463.9232966984746
7.0,292.01,0.0,0.0,4.0,2018,7,26,13,0,0,5029,3497.9077251492454
7.0,291.22,0.0,0.0,0.0,2017,6,16,1,0,0,540,2413.9220296847634
7.0,298.58,0.0,0.0,1.0,2017,8,8,20,0,0,3106,4335.526266831737
7.0,294.04,0.51,0.0,4.0,2013,6,16,0,0,0,1461,2345.6345290716854
7.0,291.19,0.0,0.0,0.0,2016,6,16,9,0,0,5270,3205.4783522158577
7.0,274.67,0.0,0.0,5.0,2013,5,4,12,0,0,4991,3246.3378727682066
7.0,274.36,0.0,0.0,4.0,2013,4,19,0,0,0,516,2087.056388515957
7.0,294.9,0.0,0.0,0.0,2018,9,6,15,0,0,5786,3783.1740836983954
7.0,271.75,0.0,0.0,1.0,2013,3,1,13,0,0,5626,3395.925328899448
7.0,281.52,0.0,0.0,0.0,2014,5,22,6,0,0,5850,2805.2299441041287
7.0,258.89,0.0,0.0,1.0,2013,12,18,0,0,0,658,1778.0649447639298
7.0,290.24,0.0,0.0,1.0,2016,5,17,18,0,0,4459,4069.415878632637
7.0,288.78,0.0,0.0,0.0,2016,8,17,7,0,0,5657,2942.0482928773963
7.0,272.26,0.0,0.0,8.0,2013,4,13,0,0,0,1128,2003.0823289360633
7.0,270.36,0.0,0.0,0.0,2018,4,16,10,0,0,3626,3007.0559009505996
7.0,287.32,0.0,0.0,5.0,2013,5,19,11,0,0,4016,3318.1623479469345
7.0,286.64,0.0,0.0,5.0,2013,10,5,8,0,0,3452,2949.7695314292323
7.0,292.94,0.0,0.0,5.0,2018,8,12,1,0,0,868,2324.816014974356
7.0,293.89,0.0,0.0,0.0,2018,5,25,23,0,0,1828,4593.215297081926
7.0,270.81,0.0,0.0,8.0,2017,12,11,5,0,0,2907,2295.502646614019
7.0,295.68,0.0,0.0,4.0,2017,7,6,9,0,0,4707,3193.993355980918
7.0,288.43,0.0,0.0,1.0,2018,9,26,15,0,0,5693,3653.0981249907018
7.0,293.89,0.0,0.0,10.0,2018,5,25,0,0,0,648,2201.610899871863
7.0,271.9,0.0,0.0,1.0,2017,1,1,14,0,0,3431,3480.3363812242605
7.0,300.56,0.0,0.0,0.0,2018,8,10,20,0,0,3344,4365.401817770307
7.0,285.57,0.0,0.0,3.0,2017,9,1,2,0,0,357,2351.540550457932
7.0,295.37,0.0,0.0,1.0,2016,7,21,8,0,0,5461,3132.926327242083
7.0,277.68,0.0,0.0,0.0,2018,2,14,17,0,0,6154,3830.8465965108735
7.0,270.93,0.0,0.0,1.0,2016,2,17,19,0,0,3316,3933.0010902719623
7.0,278.76,0.0,0.0,1.0,2016,4,29,9,0,0,5221,3027.6975018288103
7.0,284.22,0.0,0.0,5.0,2016,4,20,4,0,0,941,2569.705627588115
7.0,295.0,0.0,0.0,0.0,2013,4,28,14,0,0,4546,3804.0673488695684
7.0,299.36,0.0,0.0,0.0,2015,7,21,18,0,0,4433,4193.127745874095
7.0,294.09,0.0,0.0,0.0,2017,7,16,9,0,0,2809,3219.9166598930497
7.0,258.68,0.0,0.0,8.0,2017,1,11,11,0,0,3563,2880.1800076269137
7.0,267.6,0.0,0.0,0.0,2013,3,13,1,0,0,368,2167.559612466972
7.0,292.15,0.0,0.0,0.0,2017,5,27,10,0,0,3812,3309.8694647436314
7.0,295.08,0.0,0.0,5.0,2017,7,26,9,0,0,5034,3149.688972078853
7.0,294.05,0.0,0.0,1.0,2016,8,24,9,0,0,4872,3191.9810713196384
7.0,300.15,0.0,0.0,0.0,2013,7,4,12,0,0,3526,3660.8597845804397
7.0,272.83,0.0,0.0,0.0,2013,3,23,13,0,0,5000,3403.8466968165885
7.0,275.42,0.0,0.0,4.0,2016,1,28,5,0,0,2729,2593.4675456448385
7.0,271.74,0.0,0.0,1.0,2012,12,10,17,0,0,4208,3643.7377010303608
7.0,274.29,0.0,0.0,8.0,2017,1,23,10,0,0,4216,2998.3553311833894
7.0,283.6,0.0,0.0,0.0,2013,3,31,18,0,0,4246,4040.5334953387137
7.0,298.33,0.0,0.0,0.0,2015,8,1,21,0,0,2646,4475.218063612312
7.0,284.56,0.0,0.0,0.0,2015,9,20,2,0,0,743,2385.4904244110367
7.0,297.0,0.0,0.0,0.0,2018,8,4,21,0,0,2938,4417.099788813892
7.0,257.82,0.0,0.0,8.0,2013,12,23,1,0,0,362,1750.675402805995
7.0,261.44,0.0,0.0,1.0,2013,2,25,5,0,0,2459,2456.42039801387
7.0,262.28,0.0,0.0,5.0,2016,12,10,20,0,0,2315,3691.1244597321966
7.0,248.15,0.0,0.0,0.0,2014,1,2,8,0,0,4944,2597.628725648603
7.0,285.87,0.0,0.0,0.0,2013,8,9,5,0,0,2827,2748.3453130401213
7.0,257.18,0.0,0.0,1.0,2013,12,12,4,0,0,795,2149.344754150912
7.0,273.62,0.0,0.0,0.0,2017,11,29,0,0,0,552,1965.4320591246578
7.0,299.47,0.0,0.0,0.0,2015,8,30,17,0,0,4332,4071.844635847683
7.0,273.42,0.0,0.0,1.0,2017,4,27,11,0,0,5054,3134.9084106344526
7.0,289.52,0.0,0.0,0.0,2013,8,8,22,0,0,2238,4460.494659055159
7.0,287.65,0.0,0.0,4.0,2016,6,4,6,0,0,1625,2814.1128431811157
7.0,291.29,0.0,0.0,4.0,2017,8,25,22,0,0,2863,4361.857278446907
7.0,273.32,0.0,0.0,8.0,2013,2,11,15,0,0,5177,3515.5359232262017
7.0,279.28,0.0,0.0,1.0,2016,3,28,10,0,0,4533,3149.920039905239
7.0,281.09,0.0,0.0,0.0,2016,11,10,3,0,0,419,2398.625934023832
7.0,280.31,0.0,0.0,1.0,2013,4,27,0,0,0,1270,2210.347396255347
7.0,292.93,0.0,0.0,0.0,2017,6,15,0,0,0,938,2342.424915523501
7.0,248.48,0.0,0.0,0.0,2013,12,30,6,0,0,4596,2213.5284971267974
7.0,287.36,0.0,0.0,1.0,2015,9,29,2,0,0,258,2402.2321431266537
7.0,261.81,0.0,0.0,0.0,2018,2,11,21,0,0,1902,3992.1228083168644
7.0,276.95,0.0,0.0,4.0,2017,5,1,11,0,0,4535,3152.661870744585
7.0,272.32,0.25,0.0,5.0,2014,1,24,18,0,0,3449,3828.903485954397
7.0,296.79,0.0,0.0,1.0,2016,7,28,16,0,0,5978,3926.5754697909397
7.0,288.62,0.0,0.0,5.0,2017,5,16,4,0,0,851,2610.1947337227903
7.0,278.38,0.0,0.0,4.0,2016,4,28,13,0,0,5237,3368.6282769329264
7.0,295.16,0.0,0.0,0.0,2015,8,30,20,0,0,3256,4301.417462129295
7.0,287.15,0.0,0.0,1.0,2017,7,13,7,0,0,6576,2911.704718838173
7.0,286.2,0.89,0.0,2.0,2015,9,18,22,0,0,2490,4332.22408336095
7.0,274.547,0.0,0.0,1.0,2016,10,24,21,0,0,1936,4045.0567883406
7.0,268.36,0.0,0.0,0.0,2017,12,22,14,0,0,5581,3244.9649338798918
7.0,256.46,0.0,0.0,3.0,2016,2,5,3,0,0,323,2143.956100364754
7.0,268.77,0.0,0.0,0.0,2014,2,19,2,0,0,259,2280.185488475221
7.0,287.58,0.0,0.0,4.0,2015,8,23,7,0,0,1155,2870.687424062129
7.0,260.08,0.0,0.0,0.0,2013,1,16,7,0,0,5709,2671.8275038934844
7.0,289.0,0.0,0.0,1.0,2016,5,4,12,0,0,4968,3479.629672885705
7.0,289.87,0.0,0.0,1.0,2017,9,25,14,0,0,5071,3589.5173926823627
7.0,292.15,0.0,0.0,1.0,2018,7,1,12,0,0,3696,3472.8846434901425
7.0,300.82,0.0,0.0,0.0,2015,9,14,17,0,0,6019,4092.0282322256135
7.0,298.41,0.0,0.0,1.0,2014,7,21,9,0,0,4911,3298.5861602890836
7.0,279.44,0.0,0.0,1.0,2013,11,19,19,0,0,3131,3946.1958469119345
7.0,263.19,0.0,0.0,0.0,2014,3,22,3,0,0,389,2276.9937404451157
7.0,294.78,0.69,0.0,10.0,2018,9,4,10,0,0,4403,3147.2716454453803
7.0,283.68,0.0,0.0,0.0,2016,9,30,8,0,0,5267,2935.5376852330264
7.0,293.54,1.27,0.0,4.0,2016,8,12,19,0,0,3045,4127.642489102873
7.0,264.35,0.0,0.0,1.0,2014,2,13,1,0,0,305,2109.4118176573757
7.0,274.65,0.0,0.0,2.0,2017,10,27,5,0,0,2805,2456.462095731764
7.0,259.3,0.0,0.0,8.0,2013,12,10,6,0,0,4822,2273.3164432233207
7.0,288.66,0.0,0.0,0.0,2015,9,14,3,0,0,318,2549.11518642756
7.0,260.82,0.0,0.0,0.0,2016,2,3,21,0,0,2302,4009.646277442025
7.0,274.76,0.0,0.0,8.0,2016,4,8,1,0,0,398,2106.7101257233226
7.0,268.32,0.0,0.0,5.0,2012,12,18,16,0,0,6493,3428.4937905899496
7.0,297.0,0.0,0.0,2.0,2018,7,3,14,0,0,4968,3721.846718270179
7.0,294.5,0.0,0.0,1.0,2016,8,21,19,0,0,3235,4176.822539718214
7.0,275.26,0.0,0.0,2.0,2012,12,16,10,0,0,3021,2991.483259237237
7.0,279.61,0.0,0.0,2.0,2012,12,7,3,0,0,375,2381.7276530129784
7.0,294.89,0.0,0.0,0.0,2017,6,1,21,0,0,3224,4433.3790921837535
7.0,276.95,0.0,0.0,4.0,2017,5,2,6,0,0,6022,2664.045430825263
7.0,283.14,0.0,0.0,1.0,2014,4,19,11,0,0,4154,3320.7864032421494
7.0,288.34,0.0,0.0,4.0,2013,9,20,11,0,0,5317,3282.6074260161404
7.0,275.95,0.0,0.0,4.0,2017,4,10,19,0,0,2730,3924.958303037729
7.0,271.28,0.0,0.0,1.0,2013,3,1,2,0,0,345,2316.374751101921
7.0,268.08,0.0,0.0,1.0,2017,12,9,22,0,0,3068,4019.566850121835
7.0,286.65,0.25,0.0,5.0,2018,9,25,2,0,0,234,2300.949695980369
7.0,296.78,0.0,0.0,10.0,2015,9,5,4,0,0,439,2625.8576145262523
7.0,276.57,0.0,0.0,1.0,2016,5,14,2,0,0,822,2312.5054260440083
7.0,276.29,0.0,0.0,2.0,2017,11,17,17,0,0,5965,3644.8832441249324
7.0,271.69,0.0,0.0,1.0,2017,12,13,4,0,0,912,2312.883152370461
7.0,297.41,0.0,0.0,1.0,2013,7,9,22,0,0,2036,4575.951229462702
7.0,275.62,0.0,0.0,1.0,2017,1,20,14,0,0,5184,3515.0606300788313
7.0,272.96,0.0,0.0,3.0,2017,1,19,2,0,0,433,2277.2823637391775
7.0,288.01,0.0,0.0,0.0,2017,6,20,0,0,0,718,2265.3683262620216
7.0,299.07,0.0,0.0,1.0,2016,6,5,18,0,0,4375,4194.763112967827
7.0,293.79,0.0,0.0,1.0,2017,8,17,1,0,0,404,2403.4200957384674
7.0,278.036,0.0,0.0,0.0,2016,10,24,19,0,0,2901,3915.8764426807793
7.0,284.4,0.0,0.0,0.0,2013,9,15,21,0,0,2274,4264.858069665039
7.0,301.78,0.0,0.0,0.0,2013,8,26,22,0,0,1648,4621.037384063784
7.0,268.98,0.0,0.0,3.0,2013,2,26,20,0,0,2818,3998.5657176736677
7.0,284.36,0.0,0.0,5.0,2016,3,15,9,0,0,5214,3080.5752292462494
7.0,286.76,0.0,0.0,0.0,2016,11,7,20,0,0,2168,4142.357732079046
7.0,274.39,0.0,0.0,3.0,2013,4,1,9,0,0,4820,2998.6152397175574
7.0,301.23,0.0,0.0,0.0,2014,6,6,17,0,0,5884,4166.370161426552
7.0,291.53,2.67,0.0,10.0,2016,7,10,7,0,0,1897,2857.1623684663427
7.0,262.87,0.0,0.0,8.0,2012,12,30,11,0,0,3508,2804.260426389861
7.0,262.55,0.0,0.0,0.0,2017,11,22,7,0,0,5983,2493.528094012305
7.0,257.14,0.0,0.0,0.0,2013,1,27,1,0,0,937,2032.4030314359297
7.0,273.24,0.0,0.0,5.0,2013,11,15,3,0,0,392,2239.980489763635
7.0,275.15,0.0,0.0,2.0,2018,1,10,23,0,0,1115,4369.441584615237
7.0,305.45,0.0,0.0,1.0,2013,7,18,19,0,0,3943,4391.581319427565
7.0,274.58,0.0,0.0,0.0,2018,4,5,14,0,0,5535,3470.150270732571
7.0,287.44,0.0,0.0,0.0,2018,6,13,4,0,0,922,2642.477320451133
7.0,296.43,0.0,0.0,1.0,2014,7,21,5,0,0,2952,2879.5881441001693
7.0,265.33,0.0,0.0,5.0,2013,1,3,15,0,0,5297,3467.7442666307506
7.0,279.37,0.0,0.0,4.0,2015,12,10,10,0,0,4611,2992.4084073906088
7.0,262.38,0.0,0.0,0.0,2012,12,24,11,0,0,3559,2922.277544779281
7.0,295.84,0.0,0.0,0.0,2018,7,15,23,0,0,1244,4599.891992877387
7.0,263.34,0.0,0.0,1.0,2013,12,26,5,0,0,1908,2322.404834807083
7.0,258.1,0.0,0.0,0.0,2013,2,16,23,0,0,1785,4187.087745008113
7.0,271.16,0.0,0.0,1.0,2013,3,12,2,0,0,258,2303.2555250366167
7.0,259.88,0.0,0.0,0.0,2013,11,24,5,0,0,463,2304.860991991907
7.0,271.09,0.0,0.0,0.0,2017,1,1,17,0,0,3133,3775.9228662378337
7.0,296.6,0.0,0.0,1.0,2014,7,23,10,0,0,4913,3367.588834303009
7.0,266.08,0.0,0.0,0.0,2016,12,27,18,0,0,4127,3608.4117655851514
7.0,256.88,0.0,0.0,0.0,2018,2,9,6,0,0,5319,2459.40332963716
7.0,264.75,0.0,0.0,1.0,2018,2,25,8,0,0,1343,2738.0276308794746
7.0,274.86,0.0,0.0,1.0,2012,10,27,21,0,0,2931,4093.976861774692
7.0,274.45,0.0,0.0,1.0,2016,11,15,5,0,0,2766,2476.598057684714
7.0,255.15,0.0,0.0,0.0,2018,1,1,17,0,0,3079,3531.148353618435
7.0,290.17,0.0,0.0,1.0,2013,7,9,8,0,0,5425,3104.928498493213
7.0,290.35,0.0,0.0,5.0,2013,8,1,8,0,0,6217,3040.2614898040083
7.0,276.75,0.0,0.0,5.0,2016,11,18,13,0,0,4409,3227.7499516506723
7.0,292.72,0.0,0.0,1.0,2014,4,21,14,0,0,5208,3751.251352467829
7.0,270.26,0.0,0.0,1.0,2016,1,3,1,0,0,633,2198.451734146707
7.0,289.54,0.25,0.0,4.0,2018,8,28,21,0,0,2576,4223.840945913897
7.0,268.94,0.0,0.0,5.0,2018,1,11,5,0,0,2869,2477.7527351007884
7.0,288.38,0.0,0.0,4.0,2017,9,25,20,0,0,2498,4108.229030518749
7.0,291.79,0.0,0.0,4.0,2017,8,26,19,0,0,3472,4075.5800388443968
7.0,284.92,0.0,0.0,0.0,2016,4,15,3,0,0,349,2561.9444348694124
7.0,291.1,0.0,0.0,1.0,2016,9,13,15,0,0,5467,3729.267249091983
7.0,290.9,0.89,0.0,4.0,2016,5,27,14,0,0,5095,3634.1594006251617
7.0,282.63,0.0,0.0,0.0,2013,10,13,10,0,0,4850,3152.3041104235854
7.0,283.77,0.0,0.0,5.0,2016,4,20,7,0,0,7192,2855.680204934415
7.0,263.61,0.0,0.0,1.0,2017,12,12,12,0,0,4948,2975.9857342413743
7.0,291.86,0.0,0.0,1.0,2017,8,20,8,0,0,1929,3054.735914592213
7.0,262.67,0.0,0.0,8.0,2018,1,14,23,0,0,979,4093.7195968924752
7.0,288.36,0.0,0.0,1.0,2017,9,12,2,0,0,244,2410.6861646921425
7.0,293.3,0.0,0.0,0.0,2016,8,17,23,0,0,1149,4568.360058767768
7.0,276.65,0.0,0.0,4.0,2018,4,13,10,0,0,4853,3042.575520087321
7.0,288.39,0.0,0.0,0.0,2015,8,12,4,0,0,863,2660.8276158306944
7.0,295.66,0.0,0.0,0.0,2013,6,28,0,0,0,792,2416.329287843928
7.0,291.94,0.0,0.0,5.0,2017,8,9,16,0,0,6584,3787.915064181834
7.0,282.6,0.0,0.0,0.0,2017,5,4,2,0,0,287,2413.958038681674
7.0,272.94,0.0,0.0,1.0,2018,3,22,8,0,0,6206,2844.723985566663
7.0,266.58,0.0,0.0,5.0,2017,12,10,20,0,0,2560,3742.093843887229
7.0,294.43,2.62,0.0,10.0,2018,9,4,9,0,0,5242,3044.8909359411227
7.0,293.86,0.0,0.0,0.0,2012,10,2,16,0,0,6015,3924.7224230536885
7.0,292.82,0.0,0.0,4.0,2018,6,19,3,0,0,369,2557.8842227292953
7.0,272.29,0.0,0.0,1.0,2013,3,8,13,0,0,5441,3396.5829451013815
7.0,283.58,0.0,0.0,0.0,2018,5,10,11,0,0,5120,3287.866275919463
7.0,271.62,0.0,0.0,5.0,2017,1,18,1,0,0,526,2131.4747499133628
7.0,275.71,0.0,0.0,0.0,2017,4,6,23,0,0,1295,4375.139724408251
7.0,274.58,0.0,0.0,1.0,2017,4,28,7,0,0,6882,2760.758356746297
7.0,293.44,0.0,0.0,4.0,2017,5,9,19,0,0,3462,4165.47837720087
7.0,255.62,0.0,0.0,8.0,2018,1,16,5,0,0,2836,2233.3400601190406
7.0,292.59,0.0,0.0,4.0,2017,6,22,15,0,0,5652,3733.484958105346
7.0,272.43,0.0,0.0,0.0,2016,4,3,4,0,0,452,2489.3580914481245
7.0,291.73,0.0,0.0,0.0,2018,6,6,3,0,0,362,2614.878315336551
7.0,270.29,0.0,0.0,5.0,2012,12,15,11,0,0,3938,2972.7957198535914
7.0,282.29,0.0,0.0,1.0,2017,4,18,22,0,0,1706,4346.497844313664
7.0,285.52,0.0,0.0,1.0,2017,4,9,9,0,0,2781,3135.277141129787
7.0,269.58,0.0,0.0,0.0,2018,1,17,15,0,0,3271,3530.432034545258
7.0,274.48,0.0,0.0,4.0,2016,2,6,19,0,0,3996,3951.622446962927
7.0,271.49,0.0,0.0,0.0,2017,11,11,21,0,0,2696,4000.756778166844
7.0,278.42,0.0,0.0,1.0,2017,10,29,19,0,0,3409,3889.5873629862435
7.0,271.838,0.0,0.0,0.0,2016,10,24,6,0,0,5610,2557.5958991347834
7.0,296.5,0.0,0.0,1.0,2016,5,25,18,0,0,4603,4152.6200368625
7.0,249.15,0.0,0.0,0.0,2013,12,29,19,0,0,2552,3492.067974345493
7.0,270.74,0.0,0.05,8.0,2015,12,26,8,0,0,1472,2594.6489237195456
7.0,304.94,0.0,0.0,0.0,2015,8,14,18,0,0,4377,4265.8201848022145
7.0,273.62,0.0,0.0,4.0,2013,4,15,18,0,0,4630,3835.676103250662
